Match_ID,Date,Player_1,Player_2,Time_Since_Last_Advantage,Matches_Last_24H_Advantage,Is_First_Match_Advantage,H2H_P1_Win_Rate,H2H_Dominance_Score,Win_Rate_Advantage,Win_Rate_L5_Advantage,PDR_Advantage,PDR_Slope_Advantage,Daily_Fatigue_Advantage,Close_Set_Win_Rate_Advantage,Bet_On_Player,Outcome,Profit,Stake,Model_Prob,Market_Odds,Edge
10408558,2025-08-03,Robin Pacha,Michal Regner,-24.0,1,-1,0.5333333333333333,8.468857026103588,0.050000000000000044,-0.19999999999999996,0.0312773841573249,0.0005253749868412035,-359,0.08297413793103448,Robin Pacha,Win,3.561169077425083,4.451461346781353,0.6644338316730589,1.8,0.195980897011506
10408560,2025-08-03,Michal Regner,Martin Sopko,0.0,0,0,0.5,0.0,-0.10000000000000003,-0.19999999999999996,-0.0174457252310586,-0.004458856212781026,394,0.03749999999999998,Martin Sopko,Loss,-4.569967653911859,4.569967653911859,0.6079274443067737,2.1,0.2766476330442249
10408553,2025-08-03,Martin Sopko,Ales Bayer,0.0,0,0,0.0,-11.0,0.0,-0.20000000000000007,-0.0255582149509142,-0.002194160462059661,-374,-0.06153846153846154,Ales Bayer,Win,9.461676342579787,16.570361370542535,0.9679834421488523,1.571,0.520701987615847
10408291,2025-08-03,Jaroslav Strnad 1961,Lubos Forman,0.0,0,0,0.5,0.0,-0.19999999999999996,-0.20000000000000007,-0.0164524373334222,-0.0011434060958036073,24,0.08333333333333337,Lubos Forman,Win,3.708661052380012,4.079935151133126,0.6307479228557265,1.909,0.2040977847315819
10408288,2025-08-03,Michal Regner,Vitek Dvorak,-24.0,2,-1,0.375,-7.299885970030575,0.0,-0.20000000000000007,-0.0351136324512576,-0.001927687505528529,286,0.059628543499511244,Vitek Dvorak,Win,0.5483752836448665,1.0288466860128829,0.6720016928826682,1.533,0.030178595189130242
10408280,2025-08-03,Martin Sychra,Michal Regner,0.0,-2,0,0.5,0.26939861503495166,-0.04999999999999999,-0.2,0.0514172217951378,0.0014108637505260875,-73,-0.016129032258064502,Martin Sychra,Loss,-0.3106106689979866,0.3106106689979866,0.4232797783245355,2.625,0.11110941810190567
10408276,2025-08-03,Jiri Koch,Jaroslav Martinek,-168.0,2,-1,0.5,0.0,0.050000000000000044,0.2,0.0300896286811779,0.0020790864934884987,24,-0.07407407407407413,Jiri Koch,Loss,-1.9793659791063773,1.9793659791063773,0.44838519854750225,2.625,0.1770111461871935
10408269,2025-08-03,Rostyslav Kliucuk,Jiri Louda,0.0,0,0,0.5,-53.568140918826955,0.0,0.19999999999999996,-0.012190824186422,0.00024641843854839946,-16,-0.05851619644723094,Jiri Louda,Win,9.042881614384218,8.220801467622016,0.7131688407755095,2.1,0.49765456562857
10408266,2025-08-03,Jaroslav Martinek,Lubos Forman,0.0,-1,0,0.0,-14.462971383890354,-0.25,-0.4,-0.0700687996793801,-0.005313116255323182,-24,0.2206896551724138,Lubos Forman,Win,9.266601540547077,16.22872423913674,0.9611498959114517,1.571,0.5099664864768907
10408563,2025-08-03,Michal Regner,Ales Bayer,0.0,2,0,0.16666666666666666,-8.614344148754126,0.050000000000000044,-0.20000000000000007,-0.0430039401819728,-0.003981182473937677,20,0.1071428571428571,Ales Bayer,Loss,-1.1796461498224684,1.1796461498224684,0.8150580068773081,1.333,0.08647232316745179
10408297,2025-08-03,Daniel Tuma,Tomas Vinter,-24.0,0,0,0.4,-8.410809933030542,0.04999999999999999,0.4,-0.0038245954146999,-0.00025833173416296923,151,0.11090909090909096,Tomas Vinter,Win,0.4790837147559813,0.7193449170510231,0.6635421133144775,1.666,0.10546116078191958
10408584,2025-08-03,Josef Medek,Petr Macela,0.0,0,0,0.5964912280701754,-23.865225920774005,-0.25,-0.4,-0.006988405481733,-0.0003648389800655397,28,-0.11538461538461542,Petr Macela,Loss,-10.416136194767478,10.416136194767478,0.7866142649313019,2.0,0.5732285298626039
10413687,2025-08-03,Martin Sobisek,Petr Saleny,24.0,-2,1,0.5,0.0,0.04999999999999993,0.19999999999999996,-0.044210935426383,-0.0015899354880304613,-32,0.034798534798534786,Petr Saleny,Win,0.3050414384175371,0.3050414384175371,0.5335745332091757,2.0,0.06714906641835139
10412864,2025-08-03,Vitek Dvorak,Michal Regner,0.0,-4,0,0.6666666666666666,12.299885970030575,0.0,0.19999999999999996,0.0351136324512576,0.002032037016916733,-286,-0.14930555555555558,Vitek Dvorak,Loss,-2.8590107469251764,2.8590107469251764,0.71911306638971,1.5,0.07866959958456499
10412863,2025-08-03,Lubos Forman,Jaroslav Martinek,0.0,1,0,1.0,30.462971383890356,0.35000000000000003,0.6,0.0700687996793801,0.005499531042373291,24,-0.17592592592592599,Lubos Forman,Win,8.77095564421346,16.455826724603117,0.9671818225865635,1.533,0.48268973402520166
10408728,2025-08-03,Josef Pantak,Martin Zenkner,48.0,-1,1,0.5,0.0,-0.04999999999999999,-0.39999999999999997,-0.0031128801796284,0.0009652607684828916,34,-0.18095238095238098,Martin Zenkner,Loss,-3.755480475103635,3.755480475103635,0.6033371929580182,2.0,0.20667438591603648
10408717,2025-08-03,Jiri Strouhal,Pavel Petr,-72.0,1,-1,1.0,6.588343999999999,0.04999999999999999,0.4,0.0005282875348547,5.678755755125862e-06,-52,-0.1796296296296297,Jiri Strouhal,Win,6.509048833038955,16.27262208259739,0.970150572397549,1.4,0.3582108013565686
10408713,2025-08-03,Tomas Holik,Rostyslav Kliucuk,0.0,0,0,0.5,5.399836639964262,0.14999999999999997,0.4,0.0038683898639877,0.0003187934597642457,-176,0.053613053613053574,Tomas Holik,Win,7.081049210848008,6.437317464407279,0.6617569286876175,2.1,0.38968955024399676
10408711,2025-08-03,Rostyslav Kliucuk,Denis Hofman,-24.0,2,-1,0.43333333333333335,21.125119640949457,0.04999999999999999,0.4,0.0165651318858278,6.267041976649627e-05,89,0.14814814814814814,Rostyslav Kliucuk,Win,1.9412983554646674,3.399821988554584,0.7045416743644983,1.571,0.10683497042662693
10408662,2025-08-03,Alexander Hejduk,Jaromir Cernik,-168.0,0,0,0.3333333333333333,-3.3078022386666333,-0.050000000000000044,-0.20000000000000007,-0.0051773838544008,-0.0033428682486926365,49,-0.006211180124223614,Jaromir Cernik,Win,4.636956687706437,5.7961958596330465,0.6973246879984467,1.8,0.25518443839720417
10408661,2025-08-03,Stanislav Olejarcik,Jiri Plachy,24.0,0,0,0.5,1.3964417420005688,0.2,0.2,0.0065193678496233,0.004179366820650808,74,-0.15501165501165504,Stanislav Olejarcik,Loss,-4.808561254520908,4.808561254520908,0.544769905045357,2.625,0.43002100074406235
10408660,2025-08-03,Pavel Sprynar,Michal Syroha,0.0,0,0,0.5333333333333333,29.229500835905505,0.15000000000000002,-0.39999999999999997,0.0705127852398849,0.0015185404974417823,66,-0.028213166144200552,Pavel Sprynar,Win,8.522598849586316,9.375796314176366,0.769524347179227,1.909,0.4690219787651444
10408650,2025-08-03,Daniel Tuma,Stanislav Olejarcik,0.0,1,0,0.7142857142857143,17.224480793697566,0.10000000000000003,0.6,0.0350071556401523,-0.0013255154536322546,317,0.1738586616635397,Daniel Tuma,Win,1.8670592144397449,4.667648036099363,0.7876781335535205,1.4,0.10274938697492852
10407975,2025-08-03,Jaroslav Bares,Martin Sobisek,0.0,-1,0,0.0,-31.429420104498774,-0.25,0.4,-0.0125330111931451,0.0036372880245369543,107,-0.07612903225806456,Martin Sobisek,Loss,-16.722045307546338,16.722045307546338,0.9664325516755142,1.727,0.6690290167436133
10407973,2025-08-03,Milan Kolar,Kamil Novak,-24.0,1,-1,0.3333333333333333,-9.67459249945875,-0.050000000000000044,-0.4,-0.0212910381622091,-0.0006915952948688777,4,0.019459459459459483,Kamil Novak,Loss,-6.8302149984377,6.8302149984377,0.7623340900144768,1.615,0.23116955537338013
10407970,2025-08-03,Martin Sobisek,Jiri Zuzanek,0.0,3,0,0.3939393939393939,-30.68300523759989,-0.04999999999999993,-0.39999999999999997,-0.0283228738282581,-0.0053756055805531805,242,0.10166666666666663,Jiri Zuzanek,Win,3.6790002309870427,5.524024370851416,0.7217679882457297,1.666,0.20246546841738566
10407969,2025-08-03,Jiri Zuzanek,Jaroslav Bares,0.0,0,0,0.6666666666666666,11.858834071346063,0.25,-0.20000000000000007,0.0386851180170617,0.0003987462453097924,-349,-0.043870967741935496,Jiri Zuzanek,Win,7.204023389759462,9.909248128967622,0.808602869967621,1.727,0.3964571564340815
10407967,2025-08-03,Dan Volhejn,Tomas Turek,24.0,-1,1,0.5555555555555556,-2.0168882963424832,-0.14999999999999997,-0.19999999999999996,-0.035475100824206,-0.0036836447626138894,-288,-0.02777777777777779,Tomas Turek,Win,1.5283375979794664,2.485101785332466,0.6712746797776714,1.615,0.08410860784093943
10407978,2025-08-03,Pavel Fojt,Milan Kolar,0.0,1,0,0.5,-4.641392274108448,-0.04999999999999999,0.19999999999999996,-0.0049722193770894,-0.00017197963069218235,129,-0.015151515151515138,Milan Kolar,Loss,-2.405136141145805,2.405136141145805,0.6695988605201015,1.615,0.0814021597399639
10407961,2025-08-03,Tomas Turek,Michal Vavrecka,0.0,4,0,0.5263157894736842,45.408218979370176,0.25000000000000006,0.19999999999999996,0.0333611550174507,0.004807122798614267,285,-0.19960474308300397,Tomas Turek,Win,8.184153912581875,9.824914660962635,0.7912691904310454,1.833,0.4503964260601061
10402793,2025-08-03,Ales Bayer,Denis Hofman,0.0,1,0,0.8181818181818182,32.08720493896645,0.2,0.8,0.0522323149144624,0.003940427831703579,199,0.2222222222222222,Ales Bayer,Win,7.450266753964117,12.1142548844945,0.8730703429251867,1.615,0.4100086038241766
10407964,2025-08-03,Vratislav Petracek,Tomas Turek,0.0,-3,0,0.3103448275862069,-80.98610585798438,-0.09999999999999998,-0.19999999999999996,-0.0688339975198186,-0.003047239624382431,43,0.04166666666666663,Tomas Turek,Win,1.7829052245356343,4.457263061339087,0.7843701158632757,1.4,0.09811816220858582
10408256,2025-08-03,Josef Pantak,Jiri Strouhal,0.0,0,0,0.5,-11.893667055693362,0.04999999999999999,-0.20000000000000007,-0.0337125563525084,-0.0011015839000425437,46,0.2222222222222222,Jiri Strouhal,Loss,-0.44464630763970636,0.44464630763970636,0.6564683956499789,1.615,0.06019645897471593
10408238,2025-08-03,Denis Hofman,Tomas Holik,0.0,2,0,0.6666666666666666,-4.622009032009989,-0.35,-0.8,-0.0204335217498156,-0.0020049340724385654,87,-0.25,Tomas Holik,Win,7.982027202211237,7.982027202211237,0.7196364195365151,2.0,0.4392728390730303
10408237,2025-08-03,Oleksandr Kolisnyk,Radek Rose,0.0,1,0,0.6666666666666666,7.601431519231024,-0.09999999999999998,-0.19999999999999996,0.0106069820463052,0.0017740520663519347,93,0.06687565308254961,Oleksandr Kolisnyk,Win,0.5800330967997334,0.7250413709996667,0.6264906920768633,1.8,0.12768324573835388
10408236,2025-08-03,Vladislav Hampejs,Jiri Pozarsky,0.0,1,0,0.3333333333333333,-3.348750485871297,0.25,0.2,0.0178436468875002,0.001230492176706044,52,0.13505747126436785,Vladislav Hampejs,Loss,-1.0536289257072131,1.0536289257072131,0.5065630938332918,2.1,0.06378249704991279
10408235,2025-08-03,Lukas Tonar,Marek Sedlak,0.0,-1,0,0.25,-40.15145616467763,-0.25,-0.4,-0.0571267867405206,-0.002855389906308902,-12,-0.03125,Marek Sedlak,Win,8.153663396877375,11.215492980574105,0.8388641860992477,1.727,0.4487184493934009
10407980,2025-08-03,Petr Saleny,Martin Sobisek,0.0,-1,0,1.0,13.0,0.15000000000000002,0.2,0.044210935426383,0.002824134157432449,32,0.17565217391304344,Petr Saleny,Loss,-16.95889815042442,16.95889815042442,0.9696860060538975,1.833,0.7774344490967942
10408225,2025-08-03,Daniel Tuma,Radim Pavelka,0.0,2,0,0.4666666666666667,2.9754285522491086,0.15000000000000002,0.8,0.0066948906302285,0.0022271886939171127,139,0.13538461538461544,Daniel Tuma,Loss,-3.619909991117363,3.619909991117363,0.6440949202337106,1.8,0.15937085642067905
10408081,2025-08-03,Jaroslav Bares,Martin Sychra,0.0,-1,0,0.5,0.24083976622432246,-0.050000000000000044,0.19999999999999996,-0.0740580883792927,0.002105184329881012,59,0.0029325513196480912,Martin Sychra,Win,0.18957108571116987,0.23696385713896234,0.5613514536343066,1.8,0.010432616541751871
10408079,2025-08-03,Simon Kadavy,Jaroslav Bares,0.0,-2,0,0.5,0.0,0.20000000000000007,-0.2,0.0339744952744719,-0.004617232306439494,-380,0.0850574712643678,Simon Kadavy,Loss,-0.1890738274917377,0.1890738274917377,0.5502823645018715,1.833,0.008667574131930422
10408067,2025-08-03,Matous Klimenta,Jiri Ruzicka,0.0,-2,0,0.5714285714285714,-5.277147965340481,0.0,0.19999999999999996,-0.0141202449757077,0.0018440236367197973,-248,0.04285714285714287,Jiri Ruzicka,Loss,-3.417933375838112,3.417933375838112,0.6310342809536522,1.833,0.1566858369880444
10413525,2025-08-04,Jan Pleskot,Jan Briska,-48.0,1,-1,0.3333333333333333,3.1641820645493475,0.3,0.2,0.0121245890031312,0.0029982083608087735,258,-0.0444444444444444,Jan Pleskot,Win,2.558747271234281,3.198434089042851,0.6309613592650917,1.8,0.13573044667716494
10413528,2025-08-04,Tomas Zahradnik,Marcel Pikous,0.0,-1,0,1.0,16.80910432282819,0.0,-0.19999999999999996,0.0303389314407513,-0.002054890296356111,-10,-0.15479876160990713,Tomas Zahradnik,Win,7.496770540532813,16.884618334533364,0.9679163208246591,1.444,0.39767116727080754
10413530,2025-08-04,Adam Brazda,Karel Schopf,-216.0,0,0,1.0,3.3769747313116247,-0.25,-0.19999999999999996,0.010919524565833,0.004721913613909041,92,-0.18518518518518523,Adam Brazda,Win,1.032122386662642,3.621482058465412,0.9486369394298264,1.285,0.21899846716732685
10413518,2025-08-04,Denis Hofman,Adam Brazda,24.0,-1,1,0.5,-17.516381449375633,-0.15000000000000002,-0.4,-0.0493765931188797,-0.004526624639420359,291,-0.12037037037037035,Adam Brazda,Win,4.2542236275107115,7.450479207549408,0.7801833958678861,1.571,0.22566811490844896
10413413,2025-08-04,Michal Vavrecka,Radek Rose,24.0,-1,1,0.5384615384615384,1.7186856707149178,-0.3,-0.39999999999999997,-0.0159867778707649,-0.0032384051874083924,-18,0.13025210084033612,Radek Rose,Win,11.829632528873491,7.2797738639221485,0.6200040785540444,2.625,0.6275107062043666
10413410,2025-08-04,Mihail Trinta,Jan Briska,48.0,-2,1,0.8,12.492837967342803,0.09999999999999998,0.4,0.0042506956017414,0.0024957443792435656,-39,0.06060606060606061,Mihail Trinta,Loss,-11.446965020920878,11.446965020920878,0.8254274908236645,1.8,0.4857694834825961
10413409,2025-08-04,Lubor Sulava,Jan Pleskot,0.0,-1,0,0.5324675324675324,-1.7929661757844872,-0.09999999999999998,0.4,-0.0160277896276433,-0.0038628500191755346,-4,0.3082706766917293,Jan Pleskot,Win,5.3122080819497555,4.829280074499778,0.6103760010687682,2.1,0.2817896022444133
10413408,2025-08-04,Jakub Stolfa,Miroslav Svedik,0.0,1,0,0.5,0.0,0.0,-0.19999999999999996,-0.0099064074874009,-0.0016188134820214648,13,0.17962962962962964,Miroslav Svedik,Win,0.08212603510506586,0.09034767338291073,0.5261165165118022,1.909,0.004356430021030588
10413401,2025-08-04,Oleksandr Kolisnyk,Michal Vavrecka,0.0,0,0,0.45454545454545453,2.9246676177672395,0.2,0.2,0.0046815603923973,0.0006311120617619474,208,-0.03993855606758834,Oleksandr Kolisnyk,Win,4.099455974719651,4.099455974719651,0.6087291810405461,2.0,0.21745836208109215
10413400,2025-08-04,Jan Pleskot,Mihail Trinta,0.0,2,0,0.3125,-22.18976397958577,0.35,0.4,0.0037857110731661,0.0009816306936665541,297,0.07500000000000001,Jan Pleskot,Loss,-1.3700273445575746,1.3700273445575746,0.3817826729840939,3.0,0.14534801895228178
10413517,2025-08-04,Karel Schopf,Denis Hofman,0.0,0,0,0.5,0.0,0.35,0.6,0.0384570685530467,-0.0010741946129105876,-383,0.2482482482482482,Karel Schopf,Loss,-3.8874162431759287,3.8874162431759287,0.6220248358398529,1.909,0.18744541161827932
10420555,2025-08-04,Tomas Turek,Jan Mecl Jr,0.0,0,0,0.5192307692307693,14.132534202714504,0.0,0.19999999999999996,0.0359139306966815,0.0018796559652446694,60,-0.06904761904761902,Tomas Turek,Loss,-3.1823842631965378,3.1823842631965378,0.683479372186822,1.615,0.10381918608171747
10419712,2025-08-04,Viktor Vejvoda,Adam Brazda,0.0,-1,0,0.6666666666666666,6.507283882949803,0.15000000000000002,0.19999999999999996,0.005116100228569,-0.0017086830402435532,-43,0.25925925925925924,Viktor Vejvoda,Win,6.971886113930897,8.714857642413621,0.7610157358955694,1.8,0.36982832461202486
10419672,2025-08-04,Dan Volhejn,Michal Vavrecka,0.0,0,0,0.42857142857142855,21.283431209236134,0.09999999999999998,0.2,0.0249735477103461,-1.0088596489353681e-05,-3,-0.030303030303030276,Dan Volhejn,Win,7.302005898384377,8.033009789201735,0.7267363790496777,1.909,0.38733974760583467
10419669,2025-08-04,Miroslav Svedik,Jakub Stolfa,0.0,0,0,1.0,-1.0,0.15000000000000002,0.4,0.0099064074874009,0.0015527712690233963,-13,-0.004273504273504258,Miroslav Svedik,Win,12.094211812584142,14.518861719788887,0.8955512765147523,1.833,0.6415454898515409
10417244,2025-08-04,Vladimir Havlicek,Josef Belovsky,24.0,0,0,0.62,35.1151525767089,0.0,-0.4,0.0248763464977949,-0.00033701639196916273,-27,0.07589285714285715,Vladimir Havlicek,Loss,-5.1444363707739535,5.1444363707739535,0.7093305924256138,1.666,0.18174476698107256
10413591,2025-08-04,Karel Brozhik,Ales Bayer,-24.0,1,-1,0.5,0.0,-0.20000000000000007,-0.4,-0.0044963824792588,-0.0035378630970118903,74,0.03535353535353536,Ales Bayer,Win,0.436505994194186,0.7097658442181887,0.633532352987306,1.615,0.023154750074499297
10413550,2025-08-04,Michal Vavrecka,Dan Volhejn,0.0,0,0,0.5333333333333333,-26.283431209236134,-0.09999999999999998,-0.4,-0.0265423159178814,0.0009395480135160879,3,0.05681818181818177,Dan Volhejn,Win,11.409790479031678,9.508158732526397,0.7296545027791874,2.2,0.6052399061142124
10413558,2025-08-04,Viktor Vejvoda,Denis Hofman,0.0,1,0,1.0,12.638865316291458,0.3,0.6000000000000001,0.0544926933474487,0.0016621308656840003,-334,0.4305555555555556,Viktor Vejvoda,Win,7.491699685381207,16.873197489597313,0.9677300418247131,1.444,0.39740218039488573
10413322,2025-08-04,Petr Zmuda,Tomas Vinter,24.0,0,0,1.0,5.534208959999999,0.04999999999999999,0.4,0.0021961163416274,-0.0009010290350606059,58,-0.00512820512820511,Petr Zmuda,Loss,-17.095877304463727,17.095877304463727,0.9627672237746671,1.666,0.6039701948085952
10413260,2025-08-04,Julius Lazar,Josef Belovsky,96.0,-1,1,1.0,0.7586875759334535,-0.10000000000000003,-0.6000000000000001,0.0101730569314498,-0.0014762585462228567,-96,0.02998500749625188,Julius Lazar,Loss,-3.5025936713241865,3.5025936713241865,0.9266256059337156,1.4,0.2972758483072018
10413259,2025-08-04,Michal Regner,Denis Hofman,24.0,-3,1,0.6,8.347296859162288,0.30000000000000004,0.6000000000000001,0.0097450163388768,0.00018028514733264746,-336,0.3368421052631579,Michal Regner,Loss,-8.849577563140308,8.849577563140308,0.7979569682392753,1.615,0.28870050370642963
10413255,2025-08-04,Vladimir Kubat,Josef Palecek,-120.0,0,0,1.0,3.8430478218398743,-0.15000000000000002,-0.6000000000000001,0.0034317205637002,-0.0035787067395068265,24,-0.13541666666666669,Vladimir Kubat,Win,2.0940858812696703,4.188171762539341,0.9628857998760415,1.5,0.4443286998140623
10413253,2025-08-04,Milan Longin,Ladislav Havel 1956,0.0,0,0,1.0,8.167300172837056,0.0,-0.20000000000000007,0.0124577706847578,-0.0016562004281096448,-68,0.05185185185185187,Milan Longin,Win,3.0805014877054635,15.402507438527321,0.9695060377189458,1.2,0.16340724526273487
10413251,2025-08-04,Tomas Vinter,Tomas Barta,0.0,-1,0,1.0,10.43115447628348,0.04999999999999999,0.4,0.0233649380804953,0.0009810532987666082,-299,-0.031145717463848643,Tomas Vinter,Win,11.5823822144378,17.390964285942644,0.9690246994176387,1.666,0.6143951492297859
10412994,2025-08-04,Jaroslav Bares,Vojtech Svechota,24.0,-1,1,0.5,0.0,-0.35,-0.55,-0.0296741854636591,0.0019641316516377863,0,-0.022222222222222254,Vojtech Svechota,Win,0.3065531462661473,0.5751466158839538,0.662923232247357,1.533,0.01626131503519823
10412987,2025-08-04,Jan Mecl Jr,Tomas Turek,0.0,-2,0,0.49056603773584906,-11.132534202714504,0.050000000000000044,-0.19999999999999996,-0.0361538217230605,-0.0021760650280455234,-60,0.09199134199134201,Tomas Turek,Win,1.1876751370226588,1.4257804766178377,0.6830354951241229,1.833,0.2520040625625173
10412986,2025-08-04,Jan Mecl Jr,Petr Bradach,0.0,0,0,0.2,-2.802983660015276,0.050000000000000044,-0.19999999999999996,-0.0093160225664773,0.00028360826761410685,-66,-0.14052287581699352,Petr Bradach,Loss,-0.5262945420504735,0.5262945420504735,0.7461915921923807,1.4,0.04466822906933299
10412984,2025-08-04,Dmitro Parhomenko,Tibor Kolenic,0.0,0,0,0.16666666666666666,-27.117129037558875,-0.10000000000000003,0.2,-0.0042383575711687,0.0011791715922740548,367,0.018518518518518545,Tibor Kolenic,Win,1.7661860142230474,7.06474405689219,0.8749508071611364,1.25,0.09368850895142056
10413303,2025-08-04,Denis Hofman,Rostyslav Kliucuk,-24.0,4,-1,0.53125,-41.282617248130464,-0.25,-0.19999999999999996,-0.0165651318858278,-0.0016131588710690684,327,-0.27574370709382146,Rostyslav Kliucuk,Win,5.898868851961041,8.857160438379942,0.7880608715646096,1.666,0.3129094120266396
10413040,2025-08-04,Miroslav Adamec,Alexander Mikuska,-360.0,1,-1,0.6666666666666666,0.18680279343497608,0.04999999999999999,0.19999999999999996,0.0311694464369124,0.005861793315559883,59,-0.055299539170506895,Miroslav Adamec,Win,1.53155976992145,1.3923270635649545,0.5148774305490027,2.1,0.08124260415290574
10413269,2025-08-04,Ivo Zikmund,Ladislav Novotny,0.0,0,0,0.6666666666666666,6.895479175646399,0.3,0.20000000000000007,0.0007415771771884,-0.0024974107911129584,-8,-0.16666666666666663,Ivo Zikmund,Win,6.92729924096728,8.6591240512091,0.7597017690851251,1.8,0.3674631843532252
10413257,2025-08-04,Josef Belovsky,Vladimir Havlicek,0.0,1,0,0.39215686274509803,-35.1151525767089,0.09999999999999998,0.6000000000000001,-0.0159931798806479,0.0021386630996401705,27,0.025089605734766984,Vladimir Havlicek,Win,1.2194415840072652,1.4639154669955166,0.6867126849913618,1.833,0.2587443515891663
10413301,2025-08-04,David Vavrecka,Milan Cetner,480.0,0,0,0.5,0.0,-0.1423076923076923,0.39999999999999997,-0.0759664797691367,0.0033586449092291963,8,-0.2789855072463768,Milan Cetner,Win,9.784147635191063,7.1157437346844095,0.6395817275297434,2.375,0.5190066028831406
10413300,2025-08-04,Petr Monik,Pavel Petr,312.0,0,0,0.5,0.2731200631839591,-0.04999999999999999,-0.2,-0.0481722549870975,-0.004882886707349529,70,-0.09523809523809523,Pavel Petr,Loss,-5.3773233088990775,5.3773233088990775,0.5711462095963072,2.5,0.42786552399076805
10413270,2025-08-04,Tomas Holik,Denis Hofman,0.0,-4,0,0.5,5.509568851369789,0.30000000000000004,0.19999999999999996,0.0198729772656556,0.00031317491427413523,-314,0.2222222222222222,Tomas Holik,Win,9.96839438725273,9.062176715684299,0.7279905209952684,2.1,0.5287800940900638
10413289,2025-08-04,Rostyslav Kliucuk,Tomas Holik,0.0,0,0,0.4,-13.131839907164977,-0.04999999999999993,0.20000000000000007,-0.0033078453798277,0.0018313676967271278,-13,0.06904761904761914,Tomas Holik,Win,9.113818276709045,9.113818276709045,0.7417242686565753,2.0,0.4834485373131505
10413287,2025-08-04,Ivo Zikmund,Petr Monik,0.0,1,0,1.0,8.693512897194784,0.3,0.6000000000000001,0.0195675678680523,0.0021082541568340444,-5,-0.039215686274509776,Ivo Zikmund,Win,10.621670656174416,17.27100919703157,0.968070320253847,1.615,0.5634335672099628
10413293,2025-08-04,Petr Monik,Ladislav Novotny,0.0,0,0,0.0,-0.15835301150873204,0.0,-0.2,-0.0188259906908638,-0.004939118546892554,-3,-0.09962406015037589,Ladislav Novotny,Win,5.140216665443769,14.16037648882581,0.9337242871923671,1.363,0.27266620344319636
10413285,2025-08-04,Jan Steffan,BA Hoang Tai Nguyen,0.0,0,0,0.5,9.92443168201602,0.04999999999999993,0.6,0.0183676007646022,0.0006173953970063737,37,0.08403361344537819,Jan Steffan,Loss,-4.831012854779489,4.831012854779489,0.6694507920694842,1.8,0.2050114257250717
10413284,2025-08-04,Petr Zmuda,Tomas Barta,0.0,-2,0,1.0,21.7503247808,0.0,0.4,0.0255610544221227,0.0016420275798708296,-241,0.0463709677419355,Petr Zmuda,Loss,-16.86286460178302,16.86286460178302,0.9675615078835401,1.444,0.39715881738383185
10413281,2025-08-04,Marek Blejchar,Vladimir Havlicek,0.0,2,0,0.0,-0.18958771566288982,-0.04999999999999999,0.19999999999999996,-0.0453064042553981,-5.822444976539637e-05,254,0.0888888888888889,Vladimir Havlicek,Win,12.691408504694557,15.864260630868195,0.9295689914510423,1.8,0.6732241846118763
10413274,2025-08-04,David Vavrecka,Jiri Reczai,0.0,0,0,0.5,0.0,-0.16666666666666669,-0.20000000000000007,-0.054893570411479,-0.0019963017205299177,-69,-0.038461538461538436,Jiri Reczai,Loss,-7.786941442207091,7.786941442207091,0.6366583418352694,2.625,0.6712281473175821
10418171,2025-08-05,Mihail Trinta,Rotislav Hasmanda,-72.0,0,0,0.09090909090909091,-3.191823573115118,-0.25,0.4,-0.0282528409346436,-0.0019679130026394607,18,-0.09124423963133638,Rotislav Hasmanda,Loss,-14.312399815841724,14.312399815841724,0.8943472074760836,1.533,0.37103426906083614
10418161,2025-08-05,Michal Vavrecka,Dan Volhejn,0.0,0,0,0.5,-37.517762585051415,-0.15000000000000002,-0.4,-0.0233182295058244,0.0008115093192808602,-19,0.025537634408602128,Dan Volhejn,Win,6.790139234594124,9.339943926539371,0.7702708526758557,1.727,0.3302577625712029
10418162,2025-08-05,Daniel Tuma,Tomas Dousa,24.0,0,0,0.5625,1.501839723428683,0.25,0.19999999999999996,0.0338317712768609,0.002382130664239407,8,0.17911585365853655,Daniel Tuma,Loss,-4.59072448032686,4.59072448032686,0.6470238443553145,1.833,0.18599470670329143
10418166,2025-08-05,Michal Vavrecka,Ondrej Svacha,-48.0,1,-1,0.358974358974359,-21.506703314298253,-0.2,-0.4,-0.0132698962334987,-0.0020891590172739615,-72,0.10507246376811591,Ondrej Svacha,Win,4.747414838061133,8.314211625325978,0.7835162591282794,1.571,0.23090404309052692
10418157,2025-08-05,Jan Varcl Jnr,Mihail Trinta,672.0,-1,1,0.25,-0.770152005076842,0.04999999999999999,-0.4,-0.0186309944326431,-0.0009226313990016241,-11,0.07168458781362008,Mihail Trinta,Loss,-1.5041636968283576,1.5041636968283576,0.629476598871473,2.1,0.32190085763009346
10418143,2025-08-05,Marek Blejchar,Stanislav Olejarcik,24.0,-1,1,0.5,0.0,-0.10000000000000003,0.2,-0.0170299240486836,4.3190649140327454e-05,21,0.1408668730650155,Stanislav Olejarcik,Win,0.2185476979957543,0.30061581567504025,0.585193798378062,1.727,0.0106296897989131
10418140,2025-08-05,Martin Huk,Jiri Louda,0.0,-1,0,0.5,0.0,0.09999999999999998,0.6000000000000001,-0.0151486099974686,0.00134498646048377,280,0.06186612576064909,Jiri Louda,Loss,-1.1200243738222935,1.1200243738222935,0.5023014653567364,2.75,0.381329029731025
